accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
0.0,0.23,10.07,-0.01,-0.05,0.01,34.63
0.01,0.24,10.09,-0.01,-0.05,0.01,34.63
0.09,0.27,10.08,-0.0,-0.05,0.01,34.62
0.02,0.25,10.07,-0.01,-0.05,0.01,34.62
0.01,0.22,10.05,-0.01,-0.05,0.01,34.62
0.04,0.21,10.06,-0.01,-0.05,0.01,34.63
0.03,0.22,10.07,-0.01,-0.04,0.01,34.63
0.03,0.23,10.01,-0.01,-0.05,0.01,34.62
0.02,0.22,10.07,-0.01,-0.05,0.02,34.63
0.07,-0.09,9.96,0.11,-0.07,0.04,34.63
0.03,0.16,10.08,-0.01,-0.04,0.01,34.61
-0.02,0.34,10.03,-0.03,-0.06,0.01,34.63
-0.05,0.33,10.06,-0.01,-0.05,0.01,34.62
0.1,0.11,10.07,-0.01,-0.05,0.01,34.62
-0.08,1.47,10.3,-0.06,-0.31,0.25,34.63
-0.09,-0.81,10.21,-0.04,-0.02,0.05,34.63
0.31,-0.04,10.0,-0.07,-0.05,0.01,34.61
0.33,0.19,10.09,0.0,-0.19,0.11,34.62
0.17,-3.47,9.31,-0.59,-0.21,-0.19,34.64
0.31,-4.55,8.8,-0.07,-0.11,0.1,34.62
0.31,-4.43,9.07,-0.03,-0.06,0.01,34.64
0.39,-4.23,9.11,-0.01,-0.05,0.02,34.62
0.39,-4.06,9.22,0.0,-0.03,-0.0,34.64
0.37,-4.2,9.19,-0.0,-0.05,0.03,34.64
0.42,-4.21,9.14,-0.01,-0.05,0.01,34.62
0.32,-4.17,9.11,0.01,-0.04,0.02,34.64
0.53,-4.3,9.11,-0.01,-0.07,0.02,34.63
0.34,-4.28,9.14,-0.01,-0.04,0.01,34.63
0.38,-4.25,9.11,0.01,-0.04,0.0,34.64
0.47,-4.24,9.07,-0.01,-0.05,0.01,34.63
0.36,-4.21,9.11,-0.01,-0.04,0.01,34.65
0.3,-3.95,9.21,0.02,-0.06,-0.0,34.61
0.41,-3.78,9.35,0.04,-0.05,-0.0,34.63
0.3,-3.85,9.3,-0.01,-0.05,0.01,34.64
0.43,-3.64,9.51,-0.04,-0.05,0.02,34.64
0.38,-3.65,9.36,-0.01,-0.06,0.01,34.63
0.43,-3.69,9.33,0.0,-0.04,0.01,34.63
0.37,-3.64,9.39,-0.01,-0.04,0.01,34.63
0.4,-3.6,9.38,-0.03,-0.07,0.02,34.64
0.42,-3.6,9.42,-0.02,-0.05,0.01,34.64
0.02,-3.55,9.31,0.3,0.03,-0.14,34.63
0.26,0.34,9.89,-0.12,-0.03,0.06,34.65
0.28,-1.13,10.07,0.02,-0.03,0.01,34.62
0.34,-0.85,10.06,-0.02,-0.05,0.02,34.64
0.24,-0.99,10.02,-0.0,-0.04,0.02,34.64
0.21,-1.02,9.93,-0.03,-0.07,0.02,34.64
0.26,-0.96,10.02,-0.02,-0.05,0.01,34.63
0.4,-0.98,10.04,-0.01,-0.06,0.02,34.66
0.32,-1.01,10.02,-0.01,-0.05,0.01,34.64
0.28,-0.97,10.04,-0.01,-0.05,0.01,34.65
0.38,-0.97,10.05,-0.0,-0.05,0.01,34.66
0.31,-0.99,10.04,-0.01,-0.04,0.01,34.64
0.28,-0.98,10.02,-0.01,-0.05,0.01,34.65
0.38,-0.98,10.04,-0.01,-0.06,0.01,34.66
0.53,-1.65,9.91,-0.34,-0.09,0.17,34.65
0.38,-4.7,8.82,0.1,-0.0,0.01,34.65
0.14,-3.4,9.37,0.48,-0.01,-0.07,34.65
0.23,-1.29,9.97,-0.06,-0.05,0.0,34.65
0.54,-1.74,9.62,0.14,-0.08,-0.02,34.66
0.41,-1.53,9.84,0.19,-0.06,-0.15,34.65
0.33,-1.44,10.01,-0.08,-0.07,0.02,34.66
0.31,-1.24,10.01,0.03,-0.03,-0.01,34.64
0.32,-1.13,10.01,-0.01,-0.05,0.01,34.67
0.37,-1.15,10.05,-0.01,-0.05,0.01,34.66
0.29,-1.12,9.98,-0.01,-0.05,0.01,34.66
0.28,-1.13,9.89,-0.03,-0.06,0.01,34.64
0.38,-1.14,10.01,-0.02,-0.05,0.01,34.66
0.28,-1.11,10.07,-0.0,-0.04,0.01,34.67
0.3,-1.08,10.1,-0.01,-0.04,0.01,34.67
0.33,-1.04,9.91,0.0,-0.06,0.01,34.65
0.4,-1.06,10.03,0.01,-0.05,0.01,34.66
0.33,-1.03,9.93,0.0,-0.06,0.01,34.67
0.33,-1.0,10.23,-0.01,-0.05,0.01,34.67
0.41,-0.96,10.16,-0.02,-0.03,0.02,34.67
0.26,-0.98,10.06,-0.0,-0.05,0.01,34.68
0.33,-1.01,9.91,-0.03,-0.07,0.02,34.68
0.3,-0.93,10.17,-0.0,-0.03,0.01,34.67
0.3,-0.9,10.18,-0.0,-0.04,0.01,34.69
0.37,-0.98,10.06,-0.02,-0.06,0.01,34.69
0.34,-0.95,9.89,-0.0,-0.05,0.01,34.68
0.4,-0.96,10.01,-0.01,-0.05,0.01,34.67
0.31,-0.94,10.05,-0.01,-0.04,0.02,34.67
0.31,-0.91,10.04,-0.01,-0.05,0.01,34.68
0.4,-0.95,10.06,-0.02,-0.05,0.01,34.67
