accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-10.35,-1.29,-0.65,-0.97,0.23,0.04,33.69
-10.14,-0.32,-0.44,-0.99,-0.04,0.43,33.68
-8.81,-1.46,-2.09,0.12,0.2,0.11,33.67
-8.78,1.44,-1.62,0.61,-0.1,-0.17,33.68
-8.99,0.88,-0.38,0.57,0.03,0.02,33.67
-8.22,-2.99,-3.2,1.61,-0.39,0.37,33.64
-6.74,-2.46,-1.11,1.2,0.1,0.1,33.67
-8.31,1.29,-1.06,-1.22,-0.12,-0.55,33.65
-8.03,-0.19,-3.5,-0.81,-0.19,0.29,33.68
-8.82,-1.07,-0.54,-1.46,-0.12,-0.03,33.68
-11.11,-2.78,-0.76,2.24,-0.46,0.52,33.67
-8.44,1.25,-0.32,-1.2,-0.23,-0.25,33.67
-8.88,1.36,-0.3,1.23,0.09,0.28,33.65
-9.85,0.44,-2.8,-0.17,-0.47,0.38,33.67
-8.28,-0.68,0.14,-0.15,0.07,-0.06,33.69
-9.19,0.73,-1.16,0.41,0.3,0.14,33.67
-10.01,0.55,0.58,0.12,-0.38,-0.47,33.66
-7.1,0.8,0.12,0.38,0.1,0.14,33.66
-11.72,-1.51,1.21,-0.6,-0.4,0.36,33.67
-8.67,-1.68,-0.64,0.22,0.44,0.17,33.67
-12.75,-0.23,-1.07,-0.63,-0.66,-0.16,33.67
-8.08,0.26,0.96,0.61,0.1,-0.08,33.66
-8.25,0.01,-1.8,-1.6,0.13,-0.08,33.66
-9.32,-0.12,-1.02,-2.12,-0.18,0.09,33.69
-9.36,0.19,-0.25,-1.22,-0.49,-0.35,33.67
-7.83,0.57,0.11,-0.65,-0.15,-0.17,33.67
-12.71,-0.57,-2.11,-0.16,-0.92,0.5,33.65
-8.25,-1.12,-0.23,0.34,0.4,0.15,33.67
-6.33,-2.33,-2.42,0.04,0.04,-0.01,33.66
-8.84,-0.07,1.11,0.24,0.1,-0.01,33.67
-9.28,-2.34,-0.96,-0.83,-0.06,-0.02,33.67
-9.64,-0.39,-0.67,-0.39,-0.34,0.25,33.68
-8.54,-1.23,-0.68,0.87,0.49,0.11,33.69
-13.16,0.38,-0.36,-0.62,-0.5,-0.29,33.68
-8.17,0.01,0.6,-0.12,0.13,-0.05,33.66
-12.96,-1.7,-0.74,-0.6,-0.81,0.28,33.66
-8.12,-2.26,-2.08,0.33,0.73,0.23,33.68
-7.13,1.92,-4.65,1.19,-0.25,-0.22,33.67
-8.04,4.17,-3.42,-1.36,-0.14,-0.32,33.67
-8.78,-1.42,-0.86,-1.48,0.03,-0.25,33.67
-8.33,-1.18,0.11,-0.48,-0.05,0.0,33.67
-8.31,0.17,-0.56,0.64,0.27,0.19,33.67
-11.9,-0.63,-0.12,0.43,-0.49,-0.19,33.67
-8.87,0.52,1.12,-0.03,0.15,-0.05,33.67
-12.68,-0.71,-0.75,-0.42,-0.56,0.41,33.67
-8.28,-2.07,0.07,-0.01,0.23,-0.02,33.67
-12.26,-1.58,-1.67,-0.22,-0.57,-0.33,33.69
-8.56,-0.69,-0.61,0.35,0.0,0.07,33.66
-10.61,0.68,-1.6,0.05,-0.53,0.16,33.67
-8.79,-1.28,-0.41,-1.89,0.05,0.03,33.66
-8.92,-0.95,-0.92,-1.64,-0.18,-0.42,33.67
-7.84,-0.41,-1.9,-0.45,0.12,-0.06,33.69
-13.12,-1.95,-1.36,-0.33,-0.3,0.32,33.66
-7.46,-0.77,0.0,-0.32,0.18,-0.06,33.66
-9.24,-2.59,-2.3,0.2,-0.18,-0.02,33.69
-8.47,0.56,1.13,0.43,0.13,-0.06,33.68
-7.58,-3.18,-0.78,0.13,-0.29,0.26,33.67
-10.67,-1.69,0.63,-0.24,-0.26,0.3,33.67
-8.89,-1.3,0.28,-0.15,0.16,-0.07,33.67
-9.56,-0.92,-2.35,-0.82,0.32,-0.09,33.67
-8.53,1.46,-1.72,0.49,0.67,-0.04,33.67
-6.95,1.42,-2.93,-0.53,-0.15,-0.05,33.67
-10.97,-3.38,-1.19,1.17,-0.56,0.26,33.64
-10.02,-1.9,-2.18,0.95,0.48,-0.06,33.65
-9.48,-0.04,-1.51,1.14,-0.19,-0.17,33.66
-8.51,-1.78,-0.21,1.43,-0.15,0.41,33.67
-8.83,-2.01,-2.96,1.93,0.27,-0.15,33.66
-10.31,-0.04,0.88,0.67,-0.19,-0.2,33.66
-7.94,-0.69,-1.54,-1.09,0.15,-0.1,33.65
-9.49,0.96,-0.83,-2.7,0.17,0.51,33.65
-8.94,-1.84,-0.68,-1.3,-0.5,-0.48,33.67
-8.33,-0.99,1.31,0.42,-0.08,-0.09,33.66
-9.11,1.43,-2.72,-1.37,0.37,-0.01,33.66
-9.21,-0.68,-0.33,-1.24,-0.31,0.31,33.66
-8.43,-3.17,-3.08,2.26,0.46,0.12,33.68
-9.1,-0.41,-0.14,1.84,0.39,0.13,33.68
-7.08,-0.58,-2.54,0.05,-0.23,0.23,33.66
-8.08,-0.84,0.08,-0.44,-0.03,0.13,33.64
-8.21,-1.51,-2.75,0.25,-0.02,-0.27,33.65
-8.76,0.92,0.16,-1.23,-0.0,-0.78,33.66
-9.96,-1.67,1.41,-0.4,-0.37,0.09,33.66
-8.45,-0.73,-1.44,0.29,0.1,0.12,33.64
-11.98,0.14,-1.63,0.09,-0.17,-0.59,33.66
-10.02,-0.58,-0.9,0.16,-0.09,0.06,33.67
-8.77,-3.78,-0.95,1.3,0.29,0.37,33.65
-9.72,-0.97,0.26,1.53,-0.11,-0.03,33.65
-7.69,0.01,-0.66,-0.08,0.23,-0.04,33.66
-9.22,0.81,-0.97,-2.58,-0.05,0.23,33.64
-9.14,-1.2,-1.76,0.17,0.1,-0.14,33.64
-8.28,0.68,-0.9,-0.4,0.02,-0.05,33.66
-8.69,-0.09,-0.14,-1.84,0.04,-0.3,33.65
-8.91,-2.02,-1.5,0.09,-0.07,0.12,33.65
-10.53,0.05,-1.47,0.43,-0.61,-0.47,33.63
-9.27,2.16,-0.68,-2.11,0.3,-0.0,33.65
-8.91,-0.29,-0.28,-0.82,0.12,-0.11,33.65
-9.77,-0.53,-2.33,-0.92,-0.27,-0.08,33.65
-8.6,-0.7,-1.05,1.36,0.26,0.21,33.65
-9.4,-3.27,-2.01,0.59,-0.3,0.54,33.64
-9.11,-1.76,-1.07,1.58,0.51,0.29,33.64
-11.05,0.12,-0.85,0.35,-0.35,-0.37,33.65
-9.2,0.07,-2.76,-0.43,0.05,-0.05,33.67
-9.62,-0.51,-0.76,-1.45,0.12,0.58,33.64
-8.62,-1.18,-0.14,-1.02,-0.17,-0.18,33.65
-9.22,0.31,-0.69,0.75,-0.14,-0.3,33.66
-8.72,-0.11,-1.73,0.43,0.2,0.17,33.64
-8.61,-1.96,-0.21,0.48,-0.0,0.68,33.66
-10.25,-0.48,-0.83,1.09,-0.12,-0.22,33.66
-9.44,-0.58,-0.3,0.89,0.36,0.31,33.66
-9.54,-2.53,0.73,0.27,-0.03,0.54,33.66
-8.23,-1.13,-1.34,-1.33,-0.05,-0.01,33.66
-8.73,2.11,0.42,-0.93,-0.02,-0.58,33.68
-7.48,1.07,-3.68,-2.11,0.28,0.05,33.67
-8.79,-1.18,-0.65,0.16,0.03,0.14,33.67
-6.4,-2.39,-3.19,1.6,0.22,-0.02,33.67
-8.33,1.52,-2.07,-0.37,0.16,0.04,33.67
-8.88,-1.36,-3.0,-1.54,-0.1,0.21,33.66
-9.07,-2.99,-0.81,0.23,0.19,-0.26,33.66
-7.75,0.8,-2.99,1.49,0.05,0.31,33.65
-8.19,2.02,-2.2,-1.45,-0.16,-0.32,33.67
-8.18,-2.64,-0.89,-0.26,-0.42,0.04,33.66
-8.56,-0.16,-0.73,-0.75,-0.4,-0.43,33.67
-8.59,0.58,-2.35,1.66,0.11,-0.07,33.67
-9.4,3.62,-2.77,-0.65,0.24,-0.21,33.66
