accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-1.1,-1.22,0.36,-0.18,-0.37,0.37,34.08
-21.03,0.96,-0.94,-1.81,0.41,-0.06,34.09
-1.01,0.61,-0.96,-0.15,-0.33,-0.31,34.08
-15.79,-3.26,-2.17,0.55,0.72,-0.24,34.06
-5.15,0.45,-0.52,-1.28,-1.16,0.03,34.07
-2.17,1.31,-1.26,-0.58,-0.84,-0.15,34.08
-7.11,-1.44,0.42,-1.77,-0.32,-0.55,34.06
-2.82,-1.24,0.11,0.07,-0.48,-0.01,34.07
-12.07,-1.86,-1.87,2.46,0.42,0.72,34.05
-3.62,0.66,-2.05,-0.41,-0.92,0.08,34.02
-9.95,-0.39,0.14,-1.54,0.11,-0.47,34.05
-4.21,-1.31,-1.71,-2.16,-0.31,-0.1,34.06
-10.81,1.92,-4.7,-0.53,-0.87,0.2,34.03
-7.01,-0.79,0.13,-2.0,0.44,-0.11,34.05
-6.56,-0.52,0.74,0.21,-0.79,-0.1,34.05
-8.03,-0.58,-0.7,2.01,0.09,0.4,34.05
-7.24,1.44,-3.8,0.37,-1.19,0.18,34.05
-17.65,2.21,1.56,-3.33,-0.47,-0.51,34.04
-5.93,1.69,-1.64,-0.86,-0.27,-0.67,34.04
-14.62,-5.7,-1.15,1.74,0.11,0.21,34.06
-2.86,-0.09,-1.72,0.55,0.15,0.24,34.03
-18.76,2.64,3.63,-1.25,0.91,0.01,34.04
-7.45,-0.11,1.24,-0.22,0.08,-0.45,34.03
-8.83,0.39,-0.5,2.96,0.36,0.51,34.02
-3.16,0.24,-0.86,-0.31,-0.39,0.34,34.04
-13.07,0.81,-2.3,-2.64,0.44,-0.02,34.04
-5.09,1.05,-0.37,-2.29,-0.36,-0.55,34.04
-17.53,-2.02,-0.36,1.45,0.59,0.5,34.03
-3.68,0.31,0.86,-0.44,0.12,0.38,34.04
-21.67,2.23,-1.95,-0.77,0.69,0.09,34.05
-2.78,-0.69,0.25,-2.32,-0.01,-0.21,34.03
-11.35,-0.36,-3.06,-0.55,0.34,0.08,34.04
-3.93,0.45,-0.21,1.46,0.18,0.47,34.05
-7.56,2.13,-9.26,-0.32,-1.35,0.02,34.04
-22.12,2.36,0.78,-3.01,0.26,-0.44,34.06
-4.28,1.06,-1.16,-1.32,-0.2,-0.32,34.03
-10.37,1.87,-5.77,-0.67,0.01,-0.66,34.04
-2.2,1.18,-3.01,1.79,0.22,0.03,34.02
-6.87,1.28,-5.57,-0.92,-1.89,0.35,34.04
-8.84,-0.92,1.25,-1.26,0.79,-0.08,34.05
-1.66,0.87,-0.75,-2.67,-0.2,-0.18,34.05
-19.91,-3.01,-0.3,1.23,0.51,-0.66,34.03
-4.31,0.43,-1.63,1.65,-0.15,0.15,34.03
-10.94,0.72,-4.81,-1.22,-0.07,-0.26,34.02
-4.06,-0.96,0.4,-0.75,-0.13,-0.02,34.02
-8.14,-2.72,-4.89,0.83,-0.56,-0.25,34.05
-6.42,-0.11,0.24,1.36,0.44,0.17,34.04
-5.02,-0.33,-2.1,-0.1,-0.88,0.18,34.04
-13.56,-0.83,-1.41,-1.85,-0.43,-0.46,34.04
-5.28,-1.21,-1.44,-2.5,-0.12,-0.28,34.02
-14.35,-0.98,-0.17,0.81,-0.64,-0.01,34.03
-2.78,-1.64,0.57,0.28,-0.46,0.3,34.03
-14.1,-2.29,0.41,-1.82,-0.34,0.01,34.04
-2.32,-1.65,-0.44,-0.24,-0.31,-0.17,34.02
-11.93,-4.31,-1.99,2.71,0.67,0.37,34.04
-5.89,-2.48,2.31,-0.05,-0.5,0.55,34.04
-20.14,0.32,-1.94,-2.17,-0.08,0.13,34.04
-1.91,1.66,1.08,-2.8,-1.29,-0.51,34.06
-15.74,-9.57,-1.01,1.95,0.9,0.19,34.05
-3.31,-0.43,-0.91,0.28,0.3,-0.1,34.03
-18.67,-0.06,0.14,-1.3,-0.26,0.03,34.05
-3.27,-3.37,0.1,-0.23,-0.44,0.12,34.04
-16.8,-8.69,-2.82,0.91,0.67,-0.39,34.05
-5.74,-1.54,-0.95,-1.72,-0.14,-0.01,34.04
-5.83,0.73,-3.79,-1.28,-1.21,-0.01,34.04
-9.54,-4.58,-1.07,-0.82,0.01,-0.19,34.03
-5.42,-1.52,-1.55,-0.47,-0.09,-0.12,34.04
-12.46,-7.86,-3.01,1.47,0.57,-0.02,34.05
-1.06,-1.47,-2.14,0.82,-0.32,0.48,34.06
-18.95,-3.37,-0.75,-2.71,-0.56,-0.16,34.04
-5.0,0.31,-1.36,-0.48,-0.09,-0.75,34.05
-4.11,-3.08,-2.27,1.63,0.34,0.25,34.05
-5.8,-2.19,-0.88,0.76,0.59,0.31,34.03
-10.07,-2.93,-1.46,-0.07,-0.1,0.47,34.05
-4.03,-0.25,-2.7,-0.26,-0.28,0.38,34.07
-8.51,-0.61,-4.35,-0.5,-0.04,0.21,34.05
-12.36,-0.8,-7.49,0.5,0.81,-0.14,34.07
-16.07,-2.61,-4.69,0.5,-0.43,-0.29,34.06
-3.36,-2.07,-1.16,1.38,0.67,0.1,34.05
-18.7,-2.27,-0.56,-0.4,0.02,0.19,34.05
-4.87,-1.64,-0.81,-1.56,-0.7,-0.3,34.05
-8.36,-3.39,-4.04,-1.43,-0.36,-0.13,34.06
-5.36,-1.47,-0.31,2.03,0.26,0.5,34.06
-11.12,-1.18,-4.18,-3.02,-1.26,-0.35,34.05
-11.92,-0.67,-1.35,-1.55,-0.63,-0.42,34.07
-4.58,-1.86,1.87,-0.46,-0.82,-0.33,34.09
-13.08,-2.63,-2.83,-1.51,-0.38,0.0,34.05
-6.8,-4.72,-1.92,0.26,-0.39,0.51,34.08
-11.36,-3.47,-0.16,-0.24,0.0,-0.11,34.06
-2.49,0.17,-1.3,-1.97,-1.05,-0.48,34.07
-13.67,-5.83,-1.46,-1.2,0.03,-0.38,34.04
-2.97,-0.06,-1.72,0.19,0.09,0.17,34.07
-4.6,-1.64,-3.74,-0.19,-1.01,0.08,34.06
-10.95,-3.99,-1.49,-2.41,-0.82,-0.81,34.08
-3.87,-2.28,-1.25,-0.43,0.03,0.16,34.07
-11.86,-5.07,-0.72,1.25,-0.02,-0.37,34.06
-9.99,-2.72,-1.08,-2.01,-0.59,-0.37,34.06
-2.32,-1.52,-0.15,-0.31,-0.72,0.12,34.06
-9.19,-5.4,-2.37,-2.37,-0.36,-0.73,34.07
-15.35,-1.51,-2.12,-1.5,-0.15,-0.09,34.07
-9.4,-2.87,-1.61,-2.42,-0.6,-0.2,34.05
-4.78,-1.25,-0.4,-0.75,-0.46,-0.45,34.07
-7.34,-6.52,-0.85,-1.38,0.28,-0.46,34.09
-6.34,-3.24,0.23,1.15,0.16,0.27,34.08
-6.4,-1.31,-2.29,-1.33,-0.23,-0.23,34.09
-11.52,-1.52,-1.09,-1.51,-0.1,-0.39,34.08
-5.54,-2.51,-1.51,0.92,-0.1,-0.03,34.11
-12.68,-2.48,-2.84,-1.11,-0.45,-0.26,34.08
-4.39,-1.31,-0.4,-1.54,-0.78,0.18,34.12
-14.04,-3.57,-1.84,-0.7,-0.32,0.24,34.11
-8.48,-1.02,-0.96,-1.24,-0.02,-0.12,34.1
-5.2,-1.17,-0.54,-0.29,-0.19,-0.35,34.1
-14.91,-5.84,-1.0,-0.69,-0.17,-1.05,34.1
-2.84,-0.77,-1.73,0.63,-0.13,0.51,34.1
-12.42,-4.55,-2.51,-1.53,-0.28,-0.07,34.12
-3.42,0.39,-1.46,-2.7,-0.75,-0.66,34.11
-14.25,-8.95,-1.61,-0.5,-0.56,-0.56,34.13
-5.98,-1.34,-1.71,0.67,0.76,0.23,34.12
-6.95,-0.68,-5.44,-3.52,-0.94,-0.17,34.12
-11.75,-4.08,-2.31,-2.07,-0.3,-0.21,34.12
-1.6,-1.22,-0.51,0.59,-0.05,-0.12,34.13
-17.95,-7.63,-3.51,-1.2,0.02,-0.36,34.1
-3.39,-0.46,-0.29,-0.91,-0.59,-0.25,34.11
-10.58,-1.6,-4.73,-1.68,-1.1,0.15,34.12
-7.68,-1.7,-0.04,-1.55,-0.59,-0.16,34.14
-6.11,-1.66,-2.38,-2.51,-0.6,-0.27,34.15
-16.92,-5.86,0.26,1.38,0.49,-0.18,34.14
-2.84,-0.77,-1.4,-0.48,-0.07,0.16,34.12
-15.77,-0.99,-0.57,-2.88,-0.55,-0.15,34.15
-1.28,-0.48,-2.55,-0.59,-0.43,-0.23,34.14
-20.55,-6.72,-0.86,0.76,0.46,-0.4,34.14
-7.4,-1.48,-1.87,-2.51,-0.28,0.0,34.15
-4.38,-0.08,-4.64,-0.67,-1.3,-0.12,34.15
-15.44,-3.35,-0.48,-0.83,0.19,0.07,34.14
-2.18,-1.18,-1.25,-1.07,-0.3,-0.4,34.14
