accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-9.59,-0.82,0.55,0.39,-0.19,-0.01,34.47
-8.93,-1.36,1.42,-0.47,-0.14,0.18,34.46
-9.09,-0.66,1.39,0.01,-0.04,0.02,34.49
-9.03,-0.85,1.61,0.0,-0.07,0.01,34.47
-9.19,-0.97,1.29,0.28,-0.16,-0.05,34.49
-9.08,-0.89,1.37,-0.04,0.02,0.01,34.46
-8.85,-0.86,1.47,-0.09,-0.05,0.02,34.49
-9.09,-0.83,1.55,0.19,-0.05,-0.04,34.49
-9.0,-0.96,1.45,0.09,-0.04,0.0,34.5
-9.03,-0.9,1.19,0.04,-0.04,-0.0,34.46
-9.07,-0.85,1.91,-0.17,-0.09,0.09,34.49
-9.25,-0.93,1.13,-0.01,-0.05,0.05,34.5
-9.5,-0.66,0.87,0.24,-0.01,-0.16,34.5
-9.36,-0.68,1.76,-0.19,-0.06,0.11,34.48
-8.99,-0.64,2.2,0.08,-0.08,0.01,34.5
-8.98,-0.77,2.1,0.01,-0.03,-0.0,34.52
-8.92,-0.76,2.3,0.07,-0.07,-0.01,34.52
-9.08,-0.84,2.53,-0.06,-0.14,0.02,34.5
-8.93,-0.82,2.23,-0.08,-0.02,0.02,34.51
-9.01,-0.9,2.08,-0.05,-0.09,0.02,34.51
-9.01,-0.86,1.78,-0.0,0.06,0.01,34.51
-8.8,-1.74,1.99,0.09,-0.04,-0.05,34.51
-9.15,-0.69,1.7,-0.08,-0.03,0.11,34.5
-9.01,-0.73,1.88,0.03,-0.06,-0.01,34.51
-9.01,-1.1,1.91,0.13,-0.12,0.02,34.49
-9.0,-0.99,1.61,0.02,0.0,0.0,34.52
-8.94,-0.77,1.85,0.06,-0.08,0.02,34.53
-9.07,-0.96,1.84,-0.07,-0.12,0.07,34.5
-8.95,-0.78,2.12,-0.07,-0.13,0.01,34.54
-8.98,-0.94,2.05,-0.03,0.0,0.02,34.51
-8.95,-0.87,2.0,-0.01,-0.07,0.01,34.52
-8.93,-0.77,1.97,-0.03,-0.08,0.01,34.55
-8.98,-0.87,2.1,-0.02,-0.03,0.02,34.52
-9.02,-0.81,2.06,-0.02,-0.15,0.03,34.52
-8.92,-0.83,1.97,-0.02,-0.06,0.03,34.52
-9.02,-0.85,2.11,0.01,-0.15,0.01,34.52
-8.98,-0.97,2.16,-0.01,-0.04,0.01,34.54
-8.84,-0.9,1.95,-0.0,-0.06,0.01,34.52
-8.97,-0.88,2.12,0.03,-0.01,-0.01,34.53
-8.97,-0.93,2.11,-0.03,-0.07,0.0,34.52
-8.9,-0.97,2.12,-0.01,0.01,0.02,34.53
-8.95,-0.9,2.15,-0.01,-0.07,0.01,34.53
-8.99,-0.96,2.01,-0.04,-0.02,0.01,34.52
-9.01,-1.06,1.91,-0.04,0.02,0.03,34.55
-9.01,-0.89,2.04,-0.03,-0.08,0.03,34.52
-8.99,-0.87,1.93,-0.01,-0.04,0.01,34.54
-8.9,-0.95,1.97,0.05,-0.1,0.0,34.55
-9.0,-0.95,2.03,-0.01,-0.03,0.0,34.54
-8.99,-0.89,1.96,-0.01,-0.08,0.01,34.52
-8.96,-0.96,2.15,0.03,-0.04,-0.0,34.57
-8.92,-1.08,2.11,-0.05,0.02,-0.01,34.54
-8.97,-0.7,2.14,0.01,0.08,0.05,34.53
-9.0,-0.95,2.2,0.07,-0.03,-0.03,34.52
-9.16,-0.97,2.14,0.01,-0.05,0.02,34.53
-8.91,-0.81,2.06,0.0,0.0,0.02,34.55
-9.04,-0.86,2.25,-0.0,-0.12,0.02,34.54
-9.01,-0.81,1.79,0.31,0.02,-0.06,34.54
-9.21,-1.11,1.86,-0.1,-0.17,0.01,34.53
-8.87,-1.46,1.94,0.01,-0.08,0.02,34.57
-8.88,-1.48,2.05,-0.01,-0.04,0.01,34.58
-8.82,-1.37,1.96,-0.01,0.01,0.05,34.57
-9.02,-1.2,2.09,0.02,-0.0,0.01,34.57
-8.9,-1.29,1.94,-0.05,0.02,0.02,34.56
-8.87,-1.33,1.81,-0.01,-0.1,0.03,34.54
-8.9,-1.28,1.99,0.01,-0.03,0.02,34.57
-8.99,-1.24,1.76,0.0,-0.06,0.01,34.55
-8.99,-1.09,1.96,-0.02,-0.05,0.02,34.56
-8.88,-1.21,2.0,0.0,-0.06,0.01,34.56
-8.94,-1.22,1.79,-0.03,-0.03,0.01,34.56
-8.97,-1.24,1.98,0.01,-0.04,0.01,34.56
-8.88,-1.28,1.62,-0.04,0.08,0.01,34.56
-8.98,-1.38,2.07,0.06,0.02,0.01,34.56
-8.74,-1.9,2.1,-0.07,-0.12,0.06,34.57
-8.94,-1.42,2.14,-0.01,-0.07,0.0,34.58
-8.9,-1.46,2.01,0.01,-0.02,0.01,34.56
-8.95,-1.41,2.03,0.01,-0.06,0.01,34.58
-8.92,-2.09,1.66,-0.07,-0.13,0.09,34.55
-9.02,-1.26,1.3,0.06,-0.05,-0.09,34.57
-9.01,-1.4,1.63,-0.28,-0.12,0.2,34.58
-8.87,-1.3,0.96,0.21,0.06,-0.13,34.61
-9.08,-0.87,0.4,-0.72,-0.13,0.35,34.56
-8.23,-2.77,1.53,0.51,-0.26,-0.06,34.57
-8.85,-0.94,2.29,0.2,-0.03,-0.08,34.57
-8.99,-0.79,2.0,-0.01,-0.01,0.02,34.58
-8.94,-0.74,2.33,-0.04,-0.15,-0.01,34.58
-8.93,-0.82,2.38,-0.02,-0.01,0.02,34.6
-9.07,-0.85,2.34,-0.01,-0.01,0.02,34.57
-8.87,-0.94,2.25,0.04,0.0,-0.01,34.6
-8.91,-0.9,2.21,-0.0,-0.04,0.01,34.57
-8.92,-0.76,2.37,-0.02,-0.04,0.0,34.58
-8.89,-0.59,2.09,0.14,-0.02,0.11,34.6
-8.96,-0.47,1.8,-0.01,-0.07,0.01,34.6
-8.95,-0.47,2.16,-0.01,-0.04,0.01,34.59
-8.96,-0.56,2.19,-0.05,-0.05,0.0,34.6
-9.03,-0.56,2.01,-0.01,-0.04,0.05,34.59
-9.09,-0.36,1.87,0.05,0.01,-0.01,34.59
-9.11,-0.68,1.92,-0.01,-0.06,-0.0,34.59
-9.07,-0.43,1.92,-0.02,-0.04,0.02,34.59
-9.11,-0.55,1.82,-0.02,-0.05,0.03,34.59
-8.95,-0.71,1.81,0.06,-0.1,0.04,34.59
-8.98,-0.67,1.98,0.05,-0.02,0.02,34.6
-9.15,-0.79,1.58,-0.05,-0.0,0.03,34.59
-9.05,-0.84,1.71,-0.02,-0.08,0.02,34.6
-9.11,-0.76,1.71,-0.04,-0.08,-0.0,34.59
-9.17,-0.74,1.83,0.0,-0.02,0.01,34.6
-8.99,-0.67,1.58,-0.02,0.02,0.01,34.61
-9.05,-0.78,1.73,-0.01,-0.08,0.0,34.61
-9.04,-0.75,1.76,-0.01,-0.05,0.02,34.61
-9.05,-0.76,1.67,-0.03,-0.09,0.01,34.62
-9.05,-0.8,1.81,0.01,-0.01,0.02,34.6
-9.11,-0.78,1.52,-0.01,-0.06,0.01,34.61
-9.12,-0.76,1.62,-0.01,-0.1,0.01,34.62
